,date,catch_volume,id_fish,predict_volume,lower_bond,upper_bond,anomalies
81,2022-04-27,1.763,114,1.5194999999999999,-0.9277434595196117,3.9667434595196114,0
82,2022-04-28,0.34,114,1.1589999999999998,-1.2882434595196117,3.6062434595196113,0
83,2022-04-29,1.446,114,1.2707499999999996,-1.176493459519612,3.717993459519611,0
84,2022-04-30,0.227,114,0.9439999999999997,-1.5032434595196118,3.391243459519611,0
85,2022-05-01,0.17,114,0.5457499999999997,-1.9014934595196118,2.992993459519611,0
86,2022-05-02,0.43300000000000005,114,0.5689999999999997,-1.8782434595196118,3.016243459519611,0
87,2022-05-03,0.766,114,0.3989999999999998,-2.048243459519612,2.846243459519611,0
88,2022-05-04,0.623,114,0.4979999999999998,-1.9492434595196118,2.9452434595196113,0
89,2022-05-05,0.9470000000000001,114,0.6922499999999998,-1.7549934595196117,3.1394934595196116,0
90,2022-05-06,2.059,114,1.09875,-1.3484934595196116,3.5459934595196114,0
91,2022-05-07,2.717,114,1.5865,-0.8607434595196115,4.033743459519611,0
92,2022-05-08,1.275,114,1.7494999999999998,-0.6977434595196117,4.196743459519611,0
93,2022-05-09,0.9339999999999999,114,1.7462499999999999,-0.7009934595196117,4.193493459519612,0
94,2022-05-10,0.68,114,1.4014999999999997,-1.0457434595196118,3.8487434595196115,0
95,2022-05-11,0.317,114,0.8014999999999998,-1.6457434595196117,3.2487434595196114,0
96,2022-05-12,1.659,114,0.8974999999999997,-1.5497434595196118,3.344743459519611,0
97,2022-05-13,0.267,114,0.7307499999999998,-1.7164934595196117,3.1779934595196115,0
98,2022-05-14,0.871,114,0.7784999999999999,-1.6687434595196118,3.2257434595196113,0
99,2022-05-15,0.132,114,0.7322499999999998,-1.7149934595196117,3.1794934595196116,0
100,2022-05-16,0.185,114,0.3637499999999998,-2.0834934595196115,2.8109934595196115,0
101,2022-05-17,0.27,114,0.3644999999999998,-2.0827434595196115,2.8117434595196116,0
102,2022-05-18,0.74,114,0.33174999999999977,-2.1154934595196115,2.7789934595196115,0
103,2022-05-19,3.157,114,1.0879999999999996,-1.359243459519612,3.535243459519611,0
104,2022-05-20,0.993,114,1.2899999999999998,-1.1572434595196117,3.737243459519611,0
105,2022-05-21,0.163,114,1.2632499999999998,-1.1839934595196118,3.7104934595196113,0
106,2022-05-22,0.346,114,1.1647499999999997,-1.2824934595196118,3.6119934595196113,0
107,2022-05-23,1.4240000000000002,114,0.7314999999999998,-1.7157434595196117,3.1787434595196116,0
108,2022-05-24,0.243,114,0.5439999999999998,-1.9032434595196117,2.9912434595196116,0
109,2022-05-25,0.385,114,0.5994999999999998,-1.8477434595196116,3.0467434595196115,0
110,2022-05-26,0.753,114,0.7012499999999999,-1.7459934595196116,3.1484934595196115,0
0,2022-01-01,214.978,204,,,,0
1,2022-01-02,700.9134,204,,,,0
2,2022-01-03,1502.6777,204,,,,0
3,2022-01-04,2115.8638,204,1133.608225,-789.1846792830293,3056.401129283029,0
4,2022-01-05,1552.8394,204,1468.0735750000001,-454.7193292830291,3390.8664792830295,0
5,2022-01-06,1797.503,204,1742.220975,-180.57192928302925,3665.0138792830294,0
6,2022-01-07,2658.83,204,2031.2590500000001,108.46614571697091,3954.0519542830293,0
7,2022-01-08,2228.7674,204,2059.48495,136.69204571697082,3982.2778542830292,0
8,2022-01-09,1432.596,204,2029.4241000000002,106.63119571697098,3952.2170042830294,0
9,2022-01-10,1464.2698,204,1946.1158,23.322895716970834,3868.9087042830292,0
10,2022-01-11,2296.371,204,1855.50105,-67.29185428302912,3778.293954283029,0
11,2022-01-12,2693.8165,204,1971.7633250000001,48.97042071697092,3894.556229283029,0
12,2022-01-13,3034.536,204,2372.248325,449.4554207169708,4295.04122928303,0
13,2022-01-14,1600.2077,204,2406.2327999999998,483.43989571697057,4329.025704283029,0
14,2022-01-15,1192.8458,204,2130.3515,207.558595716971,4053.1444042830294,0
15,2022-01-16,982.5418999999999,204,1702.53285,-220.26005428302915,3625.3257542830293,0
16,2022-01-17,1585.4348,204,1340.25755,-582.5353542830292,3263.0504542830295,0
17,2022-01-18,1449.4587999999999,204,1302.5703250000001,-620.2225792830291,3225.3632292830293,0
18,2022-01-19,1485.2143,204,1375.66245,-547.1304542830292,3298.455354283029,0
19,2022-01-20,1450.0666,204,1492.543625,-430.2492792830292,3415.3365292830294,0
20,2022-01-21,1781.5088,204,1541.5621250000002,-381.23077928302905,3464.3550292830296,0
21,2022-01-22,1483.5924,204,1550.0955250000002,-372.697379283029,3472.8884292830294,0
22,2022-01-23,1916.275,204,1657.8607000000002,-264.932204283029,3580.6536042830294,0
23,2022-01-24,1822.5836,204,1750.9899500000001,-171.80295428302907,3673.7828542830293,0
24,2022-01-25,939.1809,204,1540.407975,-382.3849292830291,3463.2008792830293,0
25,2022-01-26,1484.0444,204,1540.520975,-382.2719292830293,3463.313879283029,0
26,2022-01-27,1303.9298,204,1387.434675,-535.3582292830292,3310.227579283029,0
27,2022-01-28,1853.4886999999999,204,1395.16095,-527.6319542830292,3317.953854283029,0
28,2022-01-29,975.4088,204,1404.217925,-518.5749792830293,3327.010829283029,0
29,2022-01-30,1038.4548,204,1292.820525,-629.9723792830291,3215.6134292830293,0
30,2022-01-31,944.9253,204,1203.0694,-719.7235042830291,3125.8623042830295,0
31,2022-02-01,749.8629000000001,204,927.1629500000001,-995.6299542830291,2849.955854283029,0
32,2022-02-02,720.367,204,863.4025000000001,-1059.390404283029,2786.1954042830293,0
33,2022-02-03,735.394,204,787.6373000000001,-1135.155604283029,2710.4302042830295,0
34,2022-02-04,644.376,204,712.4999750000002,-1210.292929283029,2635.2928792830294,0
35,2022-02-05,770.378,204,717.6287500000001,-1205.1641542830291,2640.421654283029,0
36,2022-02-06,799.9110000000001,204,737.51475,-1185.2781542830292,2660.3076542830295,0
37,2022-02-07,558.4590000000001,204,693.2810000000002,-1229.511904283029,2616.073904283029,0
38,2022-02-08,558.338,204,671.7715000000001,-1251.0214042830291,2594.564404283029,0
39,2022-02-09,542.39,204,614.7745000000001,-1308.0184042830292,2537.567404283029,0
40,2022-02-10,934.6659999999999,204,648.4632500000001,-1274.329654283029,2571.2561542830294,0
41,2022-02-11,205.22899999999998,204,560.1557500000001,-1362.637154283029,2482.948654283029,0
42,2022-02-12,455.716,204,534.50025,-1388.2926542830292,2457.2931542830293,0
43,2022-02-13,640.831,204,559.1105000000001,-1363.682404283029,2481.9034042830294,0
44,2022-02-14,578.968,204,470.18600000000004,-1452.606904283029,2392.9789042830294,0
45,2022-02-15,612.674,204,572.0472500000001,-1350.7456542830291,2494.8401542830293,0
46,2022-02-16,494.464,204,581.7342500000001,-1341.0586542830292,2504.527154283029,0
47,2022-02-17,425.483,204,527.8972500000001,-1394.8956542830292,2450.690154283029,0
48,2022-02-18,500.63300000000004,204,508.31350000000015,-1414.479404283029,2431.1064042830294,0
49,2022-02-19,772.469,204,548.2622500000001,-1374.530654283029,2471.0551542830294,0
50,2022-02-20,591.657,204,572.5605000000002,-1350.2324042830292,2495.3534042830292,0
51,2022-02-21,345.413,204,552.5430000000001,-1370.249904283029,2475.3359042830293,0
52,2022-02-22,572.349,204,570.4720000000002,-1352.320904283029,2493.2649042830294,0
53,2022-02-23,696.307,204,551.4315000000001,-1371.361404283029,2474.2244042830293,0
54,2022-02-24,703.991,204,579.5150000000001,-1343.277904283029,2502.3079042830295,0
55,2022-02-25,650.158,204,655.7012500000001,-1267.0916542830291,2578.4941542830293,0
56,2022-02-26,718.346,204,692.2005,-1230.5924042830293,2614.993404283029,0
57,2022-02-27,918.819,204,747.8285000000001,-1174.9644042830291,2670.6214042830293,0
58,2022-02-28,893.314,204,795.1592500000002,-1127.633654283029,2717.9521542830294,0
59,2022-03-01,1499.828,204,1007.5767500000002,-915.216154283029,2930.3696542830294,0
60,2022-03-02,1251.124,204,1140.7712500000002,-782.021654283029,3063.5641542830294,0
61,2022-03-03,1107.459,204,1187.93125,-734.8616542830291,3110.7241542830293,0
62,2022-03-04,688.021,204,1136.6080000000002,-786.184904283029,3059.4009042830294,0
63,2022-03-05,1331.884,204,1094.6220000000003,-828.1709042830289,3017.4149042830295,0
64,2022-03-06,1076.669,204,1051.00825,-871.7846542830291,2973.801154283029,0
65,2022-03-07,1114.403,204,1052.7442500000002,-870.048654283029,2975.5371542830294,0
66,2022-03-08,838.952,204,1090.477,-832.3159042830291,3013.269904283029,0
67,2022-03-09,1130.342,204,1040.0915000000002,-882.701404283029,2962.8844042830297,0
68,2022-03-10,1743.141,204,1206.7095000000002,-716.083404283029,3129.502404283029,0
69,2022-03-11,1089.608,204,1200.5107500000001,-722.2821542830291,3123.3036542830296,0
70,2022-03-12,1904.4850000000001,204,1466.8940000000002,-455.89890428302897,3389.6869042830294,0
71,2022-03-13,1144.541,204,1470.4437500000001,-452.34915428302907,3393.2366542830296,0
72,2022-03-14,1466.209,204,1401.2107500000002,-521.582154283029,3324.0036542830294,0
73,2022-03-15,1621.087,204,1534.0805,-388.7124042830292,3456.8734042830292,0
74,2022-03-16,1828.8600000000001,204,1515.17425,-407.6186542830292,3437.9671542830292,0
75,2022-03-17,1487.459,204,1600.9037500000002,-321.88915428302903,3523.6966542830296,0
76,2022-03-18,1819.263,204,1689.1672500000002,-233.625654283029,3611.9601542830296,0
77,2022-03-19,1556.993,204,1673.14375,-249.64915428302925,3595.9366542830294,0
78,2022-03-20,2047.088,204,1727.70075,-195.09215428302923,3650.493654283029,0
79,2022-03-21,1942.881,204,1841.55625,-81.23665428302911,3764.3491542830293,0
80,2022-03-22,1654.429,204,1800.3477500000001,-122.44515428302907,3723.140654283029,0
81,2022-03-23,2053.232,204,1924.4075,1.6145957169708254,3847.2004042830295,0
82,2022-03-24,1901.778,204,1888.0800000000002,-34.71290428302905,3810.872904283029,0
83,2022-03-25,1876.8600000000001,204,1871.57475,-51.21815428302921,3794.367654283029,0
84,2022-03-26,1497.961,204,1832.45775,-90.33515428302917,3755.2506542830292,0
85,2022-03-27,1549.078,204,1706.41925,-216.37365428302928,3629.212154283029,0
86,2022-03-28,1570.132,204,1623.50775,-299.2851542830292,3546.300654283029,0
87,2022-03-29,1575.461,204,1548.1580000000001,-374.6349042830291,3470.9509042830296,0
88,2022-03-30,2081.883,204,1694.1385,-228.65440428302918,3616.931404283029,0
89,2022-03-31,2815.809,204,2010.8212500000002,88.02834571697099,3933.614154283029,0
90,2022-04-01,2962.717,204,2358.9675,436.174595716971,4281.76040428303,0
91,2022-04-02,2777.302,204,2659.42775,736.6348457169706,4582.220654283029,0
92,2022-04-03,2892.174,204,2862.0005,939.2075957169709,4784.793404283029,0
93,2022-04-04,2284.461,204,2729.1634999999997,806.3705957169705,4651.956404283029,0
94,2022-04-05,3585.4792,204,2884.85405,962.0611457169707,4807.646954283029,0
95,2022-04-06,3135.7228,204,2974.4592500000003,1051.6663457169711,4897.252154283029,0
96,2022-04-07,1667.2803000000001,204,2668.235825,745.442920716971,4591.028729283029,0
97,2022-04-08,2365.4699,204,2688.48805,765.6951457169707,4611.280954283029,0
98,2022-04-09,2511.694,204,2420.04175,497.24884571697066,4342.8346542830295,0
99,2022-04-10,3912.1605,204,2614.151175,691.3582707169708,4536.944079283029,0
100,2022-04-11,6528.0349,204,3829.339825,1906.5469207169708,5752.132729283029,1
101,2022-04-12,8070.6298,204,5255.6298,3332.8368957169705,7178.422704283029,1
102,2022-04-13,7453.3268,204,6491.0380000000005,4568.245095716971,8413.83090428303,0
103,2022-04-14,9339.4358,204,7847.856824999999,5925.06392071697,9770.649729283028,0
104,2022-04-15,1044.269,204,6476.915349999999,4554.12244571697,8399.708254283029,1
105,2022-04-16,2054.879,204,4972.97765,3050.1847457169706,6895.770554283029,1
106,2022-04-17,2054.298,204,3623.22045,1700.4275457169706,5546.013354283029,0
107,2022-04-18,2351.365,204,1876.20275,-46.59015428302928,3798.995654283029,0
108,2022-04-19,3575.69,204,2509.058,586.2650957169708,4431.850904283029,0
109,2022-04-20,4213.859,204,3048.803,1126.0100957169707,4971.595904283029,0
110,2022-04-21,3844.807,204,3496.4302500000003,1573.6373457169711,5419.2231542830295,0
111,2022-04-22,2668.612,204,3575.742,1652.949095716971,5498.534904283029,0
112,2022-04-23,2921.495,204,3412.1932500000003,1489.400345716971,5334.9861542830295,0
113,2022-04-24,3838.96,204,3318.4685,1395.6755957169707,5241.261404283029,0
114,2022-04-25,4682.546,204,3527.9032500000003,1605.110345716971,5450.6961542830295,0
115,2022-04-26,3460.964,204,3725.99125,1803.1983457169708,5648.784154283029,0
116,2022-04-27,1798.972,204,3445.3605000000007,1522.5675957169715,5368.15340428303,0
117,2022-04-28,961.871,204,2726.0882500000002,803.295345716971,4648.88115428303,0
118,2022-04-29,757.647,204,1744.8635000000002,-177.92940428302904,3667.6564042830296,0
119,2022-04-30,332.897,204,962.8467500000003,-959.9461542830289,2885.6396542830294,0
120,2022-05-01,25.24,204,519.4137500000002,-1403.379154283029,2442.2066542830294,0
121,2022-05-03,158.9,204,318.6710000000003,-1604.121904283029,2241.4639042830295,0
122,2022-05-04,69.43,204,146.61675000000022,-1776.176154283029,2069.4096542830293,0
123,2022-05-05,25.146,204,69.67900000000023,-1853.113904283029,1992.4719042830295,0
124,2022-05-06,33.44,204,71.72900000000023,-1851.063904283029,1994.5219042830295,0
125,2022-05-07,18.28,204,36.574000000000225,-1886.218904283029,1959.3669042830295,0
126,2022-05-08,0.007,204,19.21825000000023,-1903.574654283029,1942.0111542830293,0
127,2022-05-09,6.93,204,14.664250000000226,-1908.128654283029,1937.4571542830295,0
128,2022-05-10,69.275,204,23.62300000000023,-1899.169904283029,1946.4159042830295,0
129,2022-05-11,0.19,204,19.100500000000228,-1903.692404283029,1941.8934042830294,0
130,2022-05-12,11.142,204,21.884250000000225,-1900.908654283029,1944.6771542830295,0
131,2022-05-13,0.065,204,20.16800000000023,-1902.624904283029,1942.9609042830293,0
132,2022-05-14,0.36,204,2.9392500000002273,-1919.853654283029,1925.7321542830293,0
133,2022-05-18,0.201,204,2.942000000000227,-1919.850904283029,1925.7349042830294,0
134,2022-05-19,3.899,204,1.1312500000002275,-1921.661654283029,1923.9241542830293,0
135,2022-05-20,3.133,204,1.8982500000002274,-1920.894654283029,1924.6911542830294,0
136,2022-05-21,3.377,204,2.6525000000002272,-1920.140404283029,1925.4454042830293,0
137,2022-05-22,4.056,204,3.6162500000002273,-1919.176654283029,1926.4091542830295,0
138,2022-05-23,5.218,204,3.9460000000002275,-1918.846904283029,1926.7389042830293,0
139,2022-05-24,5.333,204,4.496000000000228,-1918.2969042830289,1927.2889042830295,0
140,2022-05-25,9.776,204,6.095750000000228,-1916.697154283029,1928.8886542830294,0
141,2022-05-26,11.976,204,8.075750000000227,-1914.717154283029,1930.8686542830294,0
0,2022-01-01,59.087,224,,,,0
1,2022-01-02,53.041,224,,,,0
2,2022-01-03,67.875,224,,,,0
3,2022-01-04,69.969,224,62.492999999999995,29.511012277143223,95.47498772285677,0
4,2022-01-05,65.866,224,64.18775,31.205762277143222,97.16973772285677,0
5,2022-01-06,70.321,224,68.50775,35.52576227714323,101.48973772285677,0
6,2022-01-07,81.244,224,71.85,38.86801227714322,104.83198772285677,0
7,2022-01-08,83.501,224,75.233,42.25101227714323,108.21498772285678,0
8,2022-01-09,98.98599999999999,224,83.513,50.53101227714323,116.49498772285678,0
9,2022-01-10,97.61,224,90.33524999999999,57.353262277143216,123.31723772285676,0
10,2022-01-11,97.814,224,94.47775,61.49576227714323,127.45973772285677,0
11,2022-01-12,86.174,224,95.14599999999999,62.164012277143215,128.12798772285674,0
12,2022-01-13,64.85900000000001,224,86.61425,53.63226227714323,119.59623772285677,0
13,2022-01-14,64.95,224,78.44925,45.467262277143234,111.43123772285678,0
14,2022-01-15,65.224,224,70.30175,37.31976227714323,103.28373772285677,0
15,2022-01-16,74.527,224,67.39000000000001,34.40801227714324,100.37198772285679,0
16,2022-01-17,18.872,224,55.893249999999995,22.911262277143223,88.87523772285677,1
17,2022-01-18,18.811,224,44.3585,11.376512277143227,77.34048772285678,0
18,2022-01-19,80.664,224,48.218500000000006,15.236512277143234,81.20048772285678,0
19,2022-01-20,98.369,224,54.179,21.19701227714323,87.16098772285677,1
20,2022-01-21,88.316,224,71.53999999999999,38.55801227714322,104.52198772285676,0
21,2022-01-22,95.29899999999999,224,90.662,57.680012277143234,123.64398772285678,0
22,2022-01-23,99.91799999999999,224,95.47550000000001,62.49351227714324,128.4574877228568,0
23,2022-01-24,97.32,224,95.21324999999999,62.231262277143216,128.19523772285675,0
24,2022-01-25,68.614,224,90.28774999999999,57.30576227714322,123.26973772285676,0
25,2022-01-26,73.542,224,84.8485,51.86651227714323,117.83048772285677,0
26,2022-01-27,90.185,224,82.41525,49.43326227714323,115.39723772285677,0
27,2022-01-28,106.498,224,84.70975,51.72776227714323,117.69173772285677,0
28,2022-01-29,93.932,224,91.03925000000001,58.05726227714324,124.02123772285678,0
29,2022-01-30,80.307,224,92.7305,59.748512277143234,125.71248772285678,0
30,2022-01-31,81.74000000000001,224,90.61925000000001,57.637262277143236,123.60123772285678,0
31,2022-02-01,60.198,224,79.04425,46.06226227714323,112.02623772285678,0
32,2022-02-02,46.995000000000005,224,67.31,34.32801227714323,100.29198772285677,0
33,2022-02-03,78.53699999999999,224,66.8675,33.885512277143235,99.84948772285678,0
34,2022-02-04,83.331,224,67.26525,34.28326227714322,100.24723772285677,0
35,2022-02-05,70.252,224,69.77875,36.79676227714323,102.76073772285677,0
36,2022-02-06,73.76400000000001,224,76.471,43.48901227714323,109.45298772285678,0
37,2022-02-07,80.77600000000001,224,77.03075000000001,44.04876227714324,110.01273772285678,0
38,2022-02-08,85.946,224,77.6845,44.70251227714323,110.66648772285677,0
39,2022-02-09,77.408,224,79.4735,46.49151227714323,112.45548772285677,0
40,2022-02-10,44.06,224,72.0475,39.06551227714323,105.02948772285677,0
41,2022-02-11,61.763000000000005,224,67.29425,34.31226227714323,100.27623772285678,0
42,2022-02-12,98.70400000000001,224,70.48375,37.50176227714323,103.46573772285677,0
43,2022-02-13,98.15,224,75.66925,42.68726227714323,108.65123772285678,0
44,2022-02-14,95.292,224,88.47725,55.495262277143226,121.45923772285677,0
45,2022-02-15,85.759,224,94.47625000000001,61.494262277143235,127.45823772285678,0
46,2022-02-16,88.143,224,91.83600000000001,58.85401227714324,124.81798772285678,0
47,2022-02-17,81.252,224,87.61149999999999,54.62951227714322,120.59348772285676,0
48,2022-02-18,64.16300000000001,224,79.82925,46.84726227714323,112.81123772285677,0
49,2022-02-19,55.655,224,72.30325,39.321262277143234,105.28523772285678,0
50,2022-02-20,55.888999999999996,224,64.23975,31.25776227714323,97.22173772285677,0
51,2022-02-21,18.237000000000002,224,48.486,15.504012277143225,81.46798772285678,0
52,2022-02-22,50.870000000000005,224,45.16275,12.18076227714323,78.14473772285677,0
53,2022-02-23,52.293,224,44.32225,11.340262277143225,77.30423772285677,0
54,2022-02-24,82.957,224,51.08925,18.107262277143228,84.07123772285678,0
55,2022-02-25,83.15100000000001,224,67.31775,34.33576227714323,100.29973772285678,0
56,2022-02-26,76.387,224,73.697,40.71501227714323,106.67898772285677,0
57,2022-02-27,63.47999999999999,224,76.49375,43.511762277143234,109.47573772285678,0
58,2022-02-28,74.795,224,74.45325,41.471262277143225,107.43523772285677,0
59,2022-03-01,55.69800000000001,224,67.59,34.60801227714323,100.57198772285678,0
60,2022-03-02,66.07400000000001,224,65.01175,32.029762277143234,97.99373772285678,0
61,2022-03-03,37.589,224,58.539,25.55701227714323,91.52098772285677,0
62,2022-03-04,81.077,224,60.1095,27.127512277143225,93.09148772285677,0
63,2022-03-05,79.304,224,66.01100000000001,33.02901227714324,98.99298772285678,0
64,2022-03-06,64.054,224,65.506,32.52401227714323,98.48798772285677,0
65,2022-03-07,69.854,224,73.57225,40.590262277143225,106.55423772285677,0
66,2022-03-08,62.661,224,68.96825000000001,35.98626227714324,101.95023772285678,0
67,2022-03-09,73.434,224,67.50075,34.518762277143225,100.48273772285677,0
68,2022-03-10,69.46000000000001,224,68.85225,35.870262277143226,101.83423772285677,0
69,2022-03-11,52.963,224,64.62950000000001,31.647512277143235,97.61148772285678,0
70,2022-03-12,60.201,224,64.0145,31.032512277143226,96.99648772285677,0
71,2022-03-13,71.527,224,63.53775,30.55576227714323,96.51973772285677,0
72,2022-03-14,83.514,224,67.05125,34.069262277143224,100.03323772285677,0
73,2022-03-15,70.503,224,71.43625,38.45426227714323,104.41823772285677,0
74,2022-03-16,63.741,224,72.32124999999999,39.33926227714322,105.30323772285676,0
75,2022-03-17,73.614,224,72.843,39.86101227714323,105.82498772285678,0
76,2022-03-18,64.464,224,68.0805,35.09851227714323,101.06248772285677,0
77,2022-03-19,61.532,224,65.83775,32.85576227714323,98.81973772285677,0
78,2022-03-20,41.956999999999994,224,60.39175,27.40976227714323,93.37373772285677,0
79,2022-03-21,31.695999999999998,224,49.91224999999999,16.93026227714322,82.89423772285676,0
80,2022-03-22,50.867000000000004,224,46.513000000000005,13.531012277143233,79.49498772285678,0
81,2022-03-23,16.116,224,35.159,2.177012277143227,68.14098772285678,0
82,2022-03-24,12.342,224,27.75525,-5.226737722856772,60.737237722856776,0
83,2022-03-25,11.322,224,22.66175,-10.32023772285677,55.64373772285677,0
84,2022-03-26,19.89,224,14.9175,-18.06448772285677,47.899487722856776,0
85,2022-03-30,3.06,224,11.653500000000001,-21.32848772285677,44.63548772285677,0
86,2022-03-31,12.546,224,11.704500000000001,-21.27748772285677,44.686487722856775,0
87,2022-04-01,16.728,224,13.056000000000001,-19.92598772285677,46.03798772285677,0
88,2022-04-02,15.81,224,12.036000000000001,-20.94598772285677,45.01798772285677,0
89,2022-04-03,15.708,224,15.198,-17.78398772285677,48.17998772285677,0
90,2022-04-04,15.708,224,15.9885,-16.99348772285677,48.970487722856774,0
91,2022-04-07,12.342,224,14.892,-18.089987722856772,47.87398772285677,0
92,2022-04-08,18.462,224,15.555,-17.426987722856772,48.53698772285677,0
93,2022-04-09,19.788,224,16.575,-16.406987722856773,49.556987722856775,0
94,2022-04-10,17.85,224,17.110500000000002,-15.87148772285677,50.092487722856774,0
95,2022-04-11,18.054,224,18.5385,-14.443487722856773,51.52048772285677,0
96,2022-04-12,17.198,224,18.2225,-14.759487722856772,51.20448772285677,0
97,2022-04-18,6.426,224,14.882000000000001,-18.09998772285677,47.86398772285678,0
98,2022-04-19,17.697,224,14.843749999999998,-18.138237722856772,47.82573772285677,0
99,2022-04-20,18.411,224,14.933,-18.048987722856772,47.91498772285677,0
100,2022-04-21,18.054,224,15.146999999999998,-17.834987722856773,48.12898772285677,0
101,2022-04-22,19.788,224,18.487499999999997,-14.494487722856775,51.46948772285677,0
102,2022-04-23,19.482,224,18.93375,-14.048237722856772,51.915737722856775,0
103,2022-04-24,11.353,224,17.169249999999998,-15.812737722856774,50.15123772285677,0
104,2022-04-25,6.4,224,14.255749999999999,-18.726237722856773,47.23773772285677,0
105,2022-04-26,10.256,224,11.87275,-21.109237722856772,44.85473772285677,0
106,2022-04-29,2.8,224,7.70225,-25.279737722856773,40.68423772285677,0
107,2022-04-30,24.426000000000002,224,10.970500000000001,-22.01148772285677,43.95248772285677,0
108,2022-05-01,21.65,224,14.783,-18.19898772285677,47.76498772285677,0
109,2022-05-02,18.513,224,16.847250000000003,-16.13473772285677,49.829237722856774,0
110,2022-05-03,22.970000000000002,224,21.889750000000003,-11.092237722856769,54.87173772285678,0
111,2022-05-04,18.411,224,20.386000000000003,-12.59598772285677,53.367987722856775,0
112,2022-05-05,30.060000000000002,224,22.488500000000002,-10.49348772285677,55.470487722856774,0
113,2022-05-06,12.96,224,21.100250000000003,-11.88173772285677,54.082237722856775,0
114,2022-05-07,0.005,224,15.359000000000002,-17.62298772285677,48.340987722856774,0
115,2022-05-08,18.592,224,15.404250000000001,-17.57773772285677,48.38623772285678,0
116,2022-05-09,15.922999999999998,224,11.87,-21.111987722856774,44.85198772285677,0
117,2022-05-10,14.586,224,12.276499999999999,-20.705487722856773,45.25848772285677,0
118,2022-05-11,16.422,224,16.38075,-16.601237722856773,49.36273772285677,0
119,2022-05-12,16.886,224,15.954249999999998,-17.027737722856774,48.936237722856774,0
120,2022-05-13,17.646,224,16.385,-16.59698772285677,49.36698772285678,0
121,2022-05-14,6.009,224,14.240750000000002,-18.74123772285677,47.22273772285678,0
122,2022-05-15,0.009,224,10.1375,-22.844487722856773,43.119487722856775,0
123,2022-05-16,1.224,224,6.222,-26.75998772285677,39.20398772285677,0
124,2022-05-17,12.342,224,4.896000000000001,-28.08598772285677,37.87798772285677,0
125,2022-05-18,13.464,224,6.75975,-26.22223772285677,39.74173772285677,0
126,2022-05-19,17.594,224,11.156,-21.825987722856773,44.13798772285677,0
127,2022-05-20,11.633000000000001,224,13.758250000000002,-19.223737722856768,46.740237722856776,0
128,2022-05-21,16.626,224,14.82925,-18.15273772285677,47.811237722856774,0
129,2022-05-22,16.014,224,15.466750000000001,-17.51523772285677,48.44873772285678,0
130,2022-05-23,8.074,224,13.08675,-19.89523772285677,46.068737722856774,0
0,2022-01-01,202.511481,408,,,,0
1,2022-01-02,418.131741,408,,,,0
2,2022-01-03,374.995009,408,,,,0
3,2022-01-04,357.243274,408,338.22037624999996,167.68327192009968,508.75748057990023,0
4,2022-01-05,478.576668,408,407.236673,236.69956867009972,577.7737773299002,0
5,2022-01-06,405.380587,408,404.0488845,233.5117801700997,574.5859888299003,0
6,2022-01-07,418.578871,408,414.94485,244.4077456700997,585.4819543299002,0
7,2022-01-08,372.850706,408,418.84670800000004,248.30960367009976,589.3838123299004,0
8,2022-01-09,388.879977,408,396.42253525,225.88543092009974,566.9596395799003,0
9,2022-01-10,386.884007,408,391.79839025,221.26128592009974,562.3354945799003,0
10,2022-01-11,465.54251,408,403.53929999999997,233.0021956700997,574.0764043299002,0
11,2022-01-12,398.021718,408,409.832053,239.2949486700997,580.3691573299002,0
12,2022-01-13,399.14905,408,412.39932124999996,241.86221692009968,582.9364255799003,0
13,2022-01-14,342.24447,408,401.239437,230.70233267009974,571.7765413299003,0
14,2022-01-15,297.658587,408,359.26845625,188.7313519200997,529.8055605799002,0
15,2022-01-16,331.67627,408,342.68209425,172.1449899200997,513.2191985799002,0
16,2022-01-17,365.990144,408,334.39236775,163.85526342009973,504.9294720799003,0
17,2022-01-18,302.538476,408,324.46586924999997,153.9287649200997,495.00297357990024,0
18,2022-01-19,205.918748,408,301.5309095,130.99380517009973,472.0680138299003,0
19,2022-01-20,323.848149,408,299.57387925,129.03677492009973,470.1109835799003,0
20,2022-01-21,372.02442,408,301.08244824999997,130.5453439200997,471.61955257990024,0
21,2022-01-22,445.20304500000003,408,336.74859050000003,166.21148617009976,507.2856948299003,0
22,2022-01-23,315.342038,408,364.104413,193.56730867009975,534.6415173299004,0
23,2022-01-24,317.890409,408,362.614978,192.07787367009973,533.1520823299003,0
24,2022-01-25,233.875213,408,328.07767625,157.54057192009975,498.6147805799003,0
25,2022-01-26,247.56339,408,278.6677625,108.13065817009971,449.20486682990025,0
26,2022-01-27,320.02748,408,279.839123,109.3020186700997,450.37622732990025,0
27,2022-01-28,351.619438,408,288.27138025,117.73427592009972,458.80848457990027,0
28,2022-01-29,321.803875,408,310.25354575,139.71644142009973,480.7906500799003,0
29,2022-01-30,218.760424,408,303.05280425,132.51569992009973,473.5899085799003,0
30,2022-01-31,167.705773,408,264.9723775,94.43527317009972,435.50948182990027,0
31,2022-02-01,154.645727,408,215.72894975,45.191845420099725,386.2660540799003,0
32,2022-02-02,196.70778,408,184.454926,13.917821670099727,354.9920303299003,0
33,2022-02-03,261.798524,408,195.214451,24.677346670099723,365.75155532990027,0
34,2022-02-04,305.170281,408,229.580578,59.04347367009973,400.1176823299003,0
